ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,EAN,Marcas,Marca,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1
18547,variation,WFS2006RMA-BLK39,,Botas Chelsea Original Para Mujer Negro 2 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS2006RMA-BLK,,,,,,1,5054916291378,Hunter,,Talla,39,,1,
18548,variation,WFS2006RMA-BLK40/41,,Botas Chelsea Original Para Mujer Negro 2 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS2006RMA-BLK,,,,,,1,5054916291385,Hunter,,Talla,40/41,,1,
18549,variation,WFS2006RMA-BLK42,,Botas Chelsea Original Para Mujer Negro 2 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS2006RMA-BLK,,,,,,1,5054916291392,Hunter,,Talla,42,,1,
18574,variation,WFS2080RMA-BHE36,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651189,Hunter,,Talla,36,,1,
18575,variation,WFS2080RMA-BHE37,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651196,Hunter,,Talla,37,,1,
18576,variation,WFS2080RMA-BHE38,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651202,Hunter,,Talla,38,,1,
18577,variation,WFS2080RMA-BHE39,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651219,Hunter,,Talla,39,,1,
18578,variation,WFS2080RMA-BHE40/41,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651226,Hunter,,Talla,40/41,,1,
18579,variation,WFS2080RMA-BHE42,,Botas De Agua Aislantes Bajas Original Para Mujer BHE - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,32,,12,0,,92994,154990,,,,,,,WFS2080RMA-BHE,,,,,,1,5054916651233,Hunter,,Talla,42,,1,
18598,variation,WFT1000RGL-DOV40/41,,Botas Altas Y Brillantes Original Para Mujer Verde Oliva - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,77994,129990,,,,,,,WFT1000RGL-DOV,,,,,,1,5054916098496,Hunter,,Talla,40/41,,1,
18616,variation,WFT1000RMA-DOV40/41,,Botas De Agua Altas Original Para Mujer Verde Oliva - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,77994,129990,,,,,,,WFT1000RMA-DOV,,,,,,1,5013441352978,Hunter,,Talla,40/41,,1,
18630,variation,WAS1017AAC-BLKM,,CALCETIN CAR BOTA CORTA NEGRO - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,23994,39990,,,,,,,WAS1017AAC-BLK,,,,,,1,5013441694924,Hunter,,size,M,,1,
18631,variation,WAS1017AAC-BLKL,,CALCETIN CAR BOTA CORTA NEGRO - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,23994,39990,,,,,,,WAS1017AAC-BLK,,,,,,1,5013441694931,Hunter,,size,L,,1,
18632,variation,UAS3000AAA-CRMM,,HUNTER CALCETIN BOTA CREMA - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,14994,24990,,,,,,,UAS3000AAA-CRM,,,,,,1,5013441380773,Hunter,,size,M,,1,
18633,variation,UAS3000AAA-CRML,,HUNTER CALCETIN BOTA CREMA - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,14994,24990,,,,,,,UAS3000AAA-CRM,,,,,,1,5013441380780,Hunter,,size,L,,1,
19028,variation,JFT6000RMA-CAC33,,Botas De Agua Original Para Niños Verde Cactus - 33,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,1,5054916121477,Hunter,,Talla,33,,1,
19029,variation,JFT6000RMA-CAC34/35,,Botas De Agua Original Para Niños Verde Cactus - 34/35,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,1,5054916121507,Hunter,,Talla,34/35,,1,
19030,variation,JFT6000RMA-CAC36,,Botas De Agua Original Para Niños Verde Cactus - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,1,5054916121514,Hunter,,Talla,36,,1,
19031,variation,JFT6000RMA-CAC37,,Botas De Agua Original Para Niños Verde Cactus - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,1,5054916121521,Hunter,,Talla,37,,1,
19045,variation,MFT9000RMA-HGR45/46,,Botas De Agua Altas Original Para Hombre Verde - 45/46,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,28,,13,0,,89994,149990,,,,,,,MFT9000RMA-HGR,,,,,,1,5013441733067,Hunter,,Talla,45/46,,1,
19053,variation,UAS3036AAB-NWHL,,HUNTER CALCETIN BOTA 6 PUNTADAS - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,23994,39990,,,,,,,UAS3036AAB-NWH,,,,,,1,5013441858005,Hunter,,size,L,,1,
19054,variation,UAS3036AAB-NWHM,,HUNTER CALCETIN BOTA 6 PUNTADAS - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,23994,39990,,,,,,,UAS3036AAB-NWH,,,,,,1,5013441857992,Hunter,,size,M,,1,
19060,variation,WAS1017AAC-REDM,,CALCETIN BOTA CORTA ROJO - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,23994,39990,,,,,,,WAS1017AAC-RED,,,,,,1,5013441860756,Hunter,Hunter,size,M,,1,
19063,variation,WFF1077NRE-BLK36,,ZAP SHERPA NEGRO - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542654,Hunter,Hunter,Talla,36,,1,
19064,variation,WFF1077NRE-BLK37,,ZAP SHERPA NEGRO - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542661,Hunter,Hunter,Talla,37,,1,
19065,variation,WFF1077NRE-BLK38,,ZAP SHERPA NEGRO - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542678,Hunter,Hunter,Talla,38,,1,
19066,variation,WFF1077NRE-BLK39,,ZAP SHERPA NEGRO - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542685,Hunter,Hunter,Talla,39,,1,
19067,variation,WFF1077NRE-BLK40/41,,ZAP SHERPA NEGRO - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542692,Hunter,Hunter,Talla,40/41,,1,
19068,variation,WFF1077NRE-BLK42,,ZAP SHERPA NEGRO - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542708,Hunter,Hunter,Talla,42,,1,
19075,variation,WFS1043RMA-BLK36,,Botas Chelsea Original Para Mujer Negro 1 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949505,Hunter,,Talla,36,,1,
19076,variation,WFS1043RMA-BLK37,,Botas Chelsea Original Para Mujer Negro 1 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949512,Hunter,,Talla,37,,1,
19077,variation,WFS1043RMA-BLK38,,Botas Chelsea Original Para Mujer Negro 1 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949529,Hunter,,Talla,38,,1,
19078,variation,WFS1043RMA-BLK39,,Botas Chelsea Original Para Mujer Negro 1 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949536,Hunter,,Talla,39,,1,
19079,variation,WFS1043RMA-BLK40/41,,Botas Chelsea Original Para Mujer Negro 1 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949543,Hunter,,Talla,40/41,,1,
19080,variation,WFS1043RMA-BLK42,,Botas Chelsea Original Para Mujer Negro 1 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949550,Hunter,,Talla,42,,1,
19081,variation,WFS1043RMA-MLR36,,Botas Chelsea Original Para Mujer Rojo Militar - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949642,Hunter,,Talla,36,,1,
19082,variation,WFS1043RMA-MLR37,,Botas Chelsea Original Para Mujer Rojo Militar - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949659,Hunter,,Talla,37,,1,
19083,variation,WFS1043RMA-MLR38,,Botas Chelsea Original Para Mujer Rojo Militar - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949666,Hunter,,Talla,38,,1,
19084,variation,WFS1043RMA-MLR39,,Botas Chelsea Original Para Mujer Rojo Militar - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949673,Hunter,,Talla,39,,1,
19085,variation,WFS1043RMA-MLR40/41,,Botas Chelsea Original Para Mujer Rojo Militar - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949680,Hunter,,Talla,40/41,,1,
19086,variation,WFS1043RMA-MLR42,,Botas Chelsea Original Para Mujer Rojo Militar - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949697,Hunter,,Talla,42,,1,
19093,variation,WFS1071RMA-NYG36,,BOTINES HUNTER WFS1071R AZUL 4 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279222,Hunter,,Talla,36,,1,
19094,variation,WFS1071RMA-NYG37,,BOTINES HUNTER WFS1071R AZUL 4 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279239,Hunter,,Talla,37,,1,
19095,variation,WFS1071RMA-NYG38,,BOTINES HUNTER WFS1071R AZUL 4 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279246,Hunter,,Talla,38,,1,
19096,variation,WFS1071RMA-NYG39,,BOTINES HUNTER WFS1071R AZUL 4 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279253,Hunter,,Talla,39,,1,
19097,variation,WFS1071RMA-NYG40/41,,BOTINES HUNTER WFS1071R AZUL 4 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279260,Hunter,,Talla,40/41,,1,
19098,variation,WFS1071RMA-NYG42,,BOTINES HUNTER WFS1071R AZUL 4 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,1,5054916279277,Hunter,,Talla,42,,1,
19099,variation,WFS1071RMA-RDG36,,BOTINES HUNTER WFS1071R ROJO 6 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279369,Hunter,,Talla,36,,1,
19100,variation,WFS1071RMA-RDG37,,BOTINES HUNTER WFS1071R ROJO 6 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279376,Hunter,,Talla,37,,1,
19101,variation,WFS1071RMA-RDG38,,BOTINES HUNTER WFS1071R ROJO 6 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279383,Hunter,,Talla,38,,1,
19102,variation,WFS1071RMA-RDG39,,BOTINES HUNTER WFS1071R ROJO 6 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279390,Hunter,,Talla,39,,1,
19103,variation,WFS1071RMA-RDG40/41,,BOTINES HUNTER WFS1071R ROJO 6 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279406,Hunter,,Talla,40/41,,1,
19104,variation,WFS1071RMA-RDG42,,BOTINES HUNTER WFS1071R ROJO 6 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,1,5054916279413,Hunter,,Talla,42,,1,
19127,variation,WFT1000RGL-RVI40/41,,Botas Altas Y Brillantes Original Para Mujer Morada - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,77994,129990,,,,,,,WFT1000RGL-RVI,,,,,,1,5054916097932,Hunter,,Talla,40/41,,1,
19141,variation,WFT1071RGL-BLK36,,Botas Original Refined y Brillante Para Mujer Negro - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936475,Hunter,,Talla,36,,1,
19142,variation,WFT1071RGL-BLK37,,Botas Original Refined y Brillante Para Mujer Negro - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936482,Hunter,,Talla,37,,1,
19143,variation,WFT1071RGL-BLK38,,Botas Original Refined y Brillante Para Mujer Negro - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936499,Hunter,,Talla,38,,1,
19144,variation,WFT1071RGL-BLK39,,Botas Original Refined y Brillante Para Mujer Negro - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936505,Hunter,,Talla,39,,1,
19145,variation,WFT1071RGL-BLK40/41,,Botas Original Refined y Brillante Para Mujer Negro - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,1,5013441936512,Hunter,,Talla,40/41,,1,
19156,variation,WFT2007EXL-OEX40/41,,Botas Altas Original Play Con Logotipo Ampliado Para Mujer - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,65400,109000,,,,,,,WFT2007EXL-OEX,,,,,,1,5054916630115,Hunter,,Talla,40/41,,1,
19168,variation,WFT2007RMA-LIH40/41,,Botas De Agua Altas Original Play Para Mujer LIH - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,53994,89990,,,,,,,WFT2007RMA-LIH,,,,,,1,5054916450232,Hunter,,Talla,40/41,,1,
19194,variation,WFT2052NRE-NVY37,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615433,Hunter,,Talla,37,,1,
19195,variation,WFT2052NRE-NVY38,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615440,Hunter,,Talla,38,,1,
19196,variation,WFT2052NRE-NVY39,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615457,Hunter,,Talla,39,,1,
19197,variation,WFT2052NRE-NVY40/41,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615464,Hunter,,Talla,40/41,,1,
19198,variation,WFT2052NRE-NVY42,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615471,Hunter,,Talla,42,,1,
19199,variation,WFT2052NRE-NVY36,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,1,5054916615426,Hunter,,Talla,36,,1,
19206,variation,WRO1123SBD-BLKL,,Smock Impermeable Original Pleglable Mujer Negro - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1123SBD-BLK,,,,,,1,5054916208000,Hunter,,size,L,,1,
19207,variation,WRO1123SBD-BLKM,,Smock Impermeable Original Pleglable Mujer Negro - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1123SBD-BLK,,,,,,1,5054916207997,Hunter,,size,M,,1,
19208,variation,WRO1123SBD-BLKS,,Smock Impermeable Original Pleglable Mujer Negro - S,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1123SBD-BLK,,,,,,1,5054916207980,Hunter,,size,S,,1,
19209,variation,WRO1123SBD-BLKXS,,Smock Impermeable Original Pleglable Mujer Negro - XS,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1123SBD-BLK,,,,,,1,5054916208024,Hunter,,size,XS,,1,
19210,variation,WRO1185VAD-DSLL,,Impermeable De Vinilo Original Mujer Gris - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1185VAD-DSL,,,,,,1,5054916099899,Hunter,,size,L,,1,
19211,variation,WRO1185VAD-DSLM,,Impermeable De Vinilo Original Mujer Gris - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1185VAD-DSL,,,,,,1,5054916099882,Hunter,,size,M,,1,
19212,variation,WRO1185VAD-DSLS,,Impermeable De Vinilo Original Mujer Gris - S,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1185VAD-DSL,,,,,,1,5054916099875,Hunter,,size,S,,1,
19213,variation,WRO1185VAD-DSLXS,,Impermeable De Vinilo Original Mujer Gris - XS,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1185VAD-DSL,,,,,,1,5054916099912,Hunter,,size,XS,,1,
19214,variation,WRO1190SBC-DOVL,,Abrigo Impermeable de Algodon Original Mujer Verde Oliva 1 - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,203992,239990,,,,,,,WRO1190SBC-DOV,,,,,,1,5054916103152,Hunter,,size,L,,1,
19215,variation,WRO1190SBC-DOVM,,Abrigo Impermeable de Algodon Original Mujer Verde Oliva 1 - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,203992,239990,,,,,,,WRO1190SBC-DOV,,,,,,1,5054916103145,Hunter,,size,M,,1,
19216,variation,WRO1190SBC-DOVS,,Abrigo Impermeable de Algodon Original Mujer Verde Oliva 1 - S,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,203992,239990,,,,,,,WRO1190SBC-DOV,,,,,,1,5054916103138,Hunter,,size,S,,1,
19217,variation,WRO1190SBC-DOVXS,,Abrigo Impermeable de Algodon Original Mujer Verde Oliva 1 - XS,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,203992,239990,,,,,,,WRO1190SBC-DOV,,,,,,1,5054916103176,Hunter,,size,XS,,1,
19218,variation,WRO1208WAP-FSEL,,Abrigo Impermeable de Algodon Original Mujer Celeste - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1208WAP-FSE,,,,,,1,5054916270823,Hunter,,size,L,,1,
19219,variation,WRO1208WAP-FSEM,,Abrigo Impermeable de Algodon Original Mujer Celeste - M,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1208WAP-FSE,,,,,,1,5054916270816,Hunter,,size,M,,1,
19220,variation,WRO1208WAP-FSES,,Abrigo Impermeable de Algodon Original Mujer Celeste - S,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1208WAP-FSE,,,,,,1,5054916270809,Hunter,,size,S,,1,
19221,variation,WRO1208WAP-NVYL,,Abrigo Impermeable de Algodon Original Mujer Azul Marino - L,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,30,,15,0,,127492,149990,,,,,,,WRO1208WAP-NVY,,,,,,1,5054916270588,Hunter,,size,L,,1,
